"DataSource","Name","BasinName","ClassName","Mosaic","MosaicDateStart","MosaicDateEnd","ObservedArea","ObservedAreaWater","PercentObserved","PercentWater","EstimatedAreaWater","Threshold"
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",18936000,10066500,100,53.1606463878327,10066500,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",3985200,3193200,100,80.126467931346,3193200,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",596280600,434024100,100,72.788566322634,434024100,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",133511400,81109800,100,60.7512167500303,81109800,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",3254400,2337300,100,71.8196902654867,2337300,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",246600,117000,100,47.4452554744526,117000,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",916321500,351685800,100,38.3801755169992,351685800,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",92562300,72919800,100,78.7791573891314,72919800,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",10671300,8171100,100,76.5708020578561,8171100,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",780300,423900,100,54.3252595155709,423900,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",15581700,9494550,100,60.9339802460579,9494550,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",32896800,15424500,100,46.8875392135405,15424500,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",9381600,7088400,100,75.5564082885649,7088400,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",2558700,1860900,100,72.7283386094501,1860900,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",222447600,166149900,100,74.6917026751469,166149900,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",10140300,7287300,100,71.864737729653,7287300,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",7209900,6623550,100,91.8674322806142,6623550,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",116351100,83676150,100,71.9169393327609,83676150,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",22231800,18365400,100,82.6086956521739,18365400,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",294323400,170216100,100,57.8330163350926,170216100,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",13332600,9803700,100,73.5317942486837,9803700,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",1268100,554400,100,43.7189496096522,554400,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",23406300,3871800,40.2828332894472,16.5417003114546,9611538.42427039,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",1109700,329400,6.06880937146232,29.683698296837,5427753.28467153,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",5370300,3104100,77.6144640998959,57.8012401541813,3999383.40874811,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",77770800,42274800,100,54.3581909919918,42274800,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",40587300,29308500,100,72.211011818968,29308500,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",5116500,3658050,100,71.495162708883,3658050,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20171207to20171216_water.tif","2017-12-07","2017-12-16",1860300,1442700,100,77.552007740687,1442700,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",14061600,9839700,2.35821859708332,69.9756784434204,417251395.276498,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",3672900,3409200,2.7510010381136,92.8203871600098,123925798.382749,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",220500,215100,6.77544247787611,97.5510204081633,3174700.40816327,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",3160800,745200,0.344944432712754,23.5763097949886,216034795.558087,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",415800,70200,0.449210963858936,16.8831168831169,15627401.2987013,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",11956500,8057700,76.7342459423554,67.3917952578096,10500787.3616861,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",10197000,4405500,30.9969358721821,43.2038834951456,14212695.1456311,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",2530800,1930500,26.9762087490407,76.2802275960171,7156305.83214794,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",1973700,1152000,77.1368272951108,58.3675330597355,1493450.06839945,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",222447600,166163400,100,74.6977715201243,166163400,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",10140300,7284600,100,71.8381112984823,7284600,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",7209900,6614100,100,91.7363625015604,6614100,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",15960600,9901800,5.42281041874346,62.0390210894327,182595356.197135,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",790200,731700,5.92682597542865,92.5968109339408,12345562.4145786,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",25937100,5265000,44.6384039900249,20.2991082272112,11794776.5363128,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",2146500,968850,11.7389378353103,45.1362683438155,8253302.0754717,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",5806800,3372300,83.9229968782518,58.0750154990701,4018326.47241166,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",1555200,1269900,3.83174047054128,81.6550925925926,33141597.3958333,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20171216to20171224_water.tif","2017-12-16","2017-12-24",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",14061600,9839700,2.35821859708332,69.9756784434204,417251395.276498,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",3672900,3409200,2.7510010381136,92.8203871600098,123925798.382749,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",220500,215100,6.77544247787611,97.5510204081633,3174700.40816327,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",3160800,745200,0.344944432712754,23.5763097949886,216034795.558087,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",415800,70200,0.449210963858936,16.8831168831169,15627401.2987013,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",8241300,6624000,52.8908912377982,80.3756688871901,12523895.5989953,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",7430400,5456700,22.5869993434012,73.4375,24158587.5,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",603900,394200,6.43706830391404,65.2757078986587,6123905.81222057,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",15960600,9901800,5.42281041874346,62.0390210894327,182595356.197135,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",790200,731700,5.92682597542865,92.5968109339408,12345562.4145786,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",2598300,1440000,4.47173990489614,55.420852095601,32202230.6892968,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",1302300,848700,7.12211448540631,65.1693158258466,11916404.9067035,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",436500,268200,6.30853277835588,61.4432989690722,4251384.74226804,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",1555200,1269900,3.83174047054128,81.6550925925926,33141597.3958333,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20171223to20180101_water.tif","2017-12-23","2018-01-01",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",8241300,6624000,52.8908912377982,80.3756688871901,12523895.5989953,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",7430400,5456700,22.5869993434012,73.4375,24158587.5,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",603900,394200,6.43706830391404,65.2757078986587,6123905.81222057,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20180101to20180109_water.tif","2018-01-01","2018-01-09",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",125100,83700,0.0562379634574614,66.9064748201439,148831847.482014,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",77400,75600,0.763291026892695,97.6744186046512,9904479.06976744,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",48290400,39954600,83.1089976921051,82.7381839868794,48074939.0673923,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20180117to20180125_water.tif","2018-01-17","2018-01-25",13988700,11605500,76.5024363833243,82.9633918805893,15170105.0955414,0.07897201
